,artist_id,name,num_albums,num_buyers,num_buys,tags,num_recorded_sales,num_recorded_sales_by_related
408,408,Dronny Darko & protoU,1,358,716,"'24bit', 'ambient', 'ambient', 'atmospheric', 'creepy', 'dark ambient', 'drone', 'earth', 'field recordings', 'horror', 'post apocalyptic', 'soundscapes', 'soundtrack'",0.0,272
409,409,Dropout Marsh,1,6,12,"'abstract hip hop', 'cinematic future beats', 'electronic', 'gergaz', 'montpellier', 'soul', 'abstract hip-hop', 'bass', 'beats', 'electronica'",0.0,83
410,410,Drumspyder,1,3,6,"'drumming', 'electronic', 'chillout', 'downtempo', 'dub', 'shamanic', 'trance'",3.0,124
411,411,Dub Phizix,2,117,236,"'autonomic', 'drum & bass', 'electronic', 'bass music', 'electronica', 'indie''autonomic', 'drum & bass', 'electronic', 'bass music', 'electronica', 'indie'",10.0,348
412,412,Dub Phizix & Skeptical,1,44,88,"'autonomic', 'drum & bass', 'electronic', 'bass music', 'electronica', 'indie'",0.0,348
413,413,"Dubape, Scooped, Sepia",1,18,36,"'dark', 'deep', 'deep dark & dangerous', 'dubape', 'dubstep', 'electronic', 'scooped', 'sepia', 'truth', 'dangerous'",0.0,346
414,414,Duke Hugh,1,299,299,"'electronic', 'beats', 'brazilectro', 'breakbeat', 'broken beat', 'chillout', 'dutch', 'hip-hop', 'hiphop', 'house', 'soul'",2.0,593
415,415,Dustin D Fingers,4,18,64,"'experimental', 'drone', 'electronic', 'pop', 'vaporwave''experimental', 'broken machine films', 'dark', 'dj', 'drone', 'dustin', 'electronic', 'hip-hop', 'illuminated paths', 'mix', 'pop', 'porn', 'rap', 'sample', 'vaporwave''experimental', 'drone', 'electronic', 'pop', 'vaporwave''experimental', 'broken machine films', 'drone', 'electronic', 'fingers', 'funk', 'hip hop', 'illuminated paths', 'mix', 'pop', 'porn', 'rap', 'sample', 'vaporwave', 'vinyl'",0.0,85
416,416,Dustin Zahn,4,30,53,"'electronic', 'ambient electronic', 'berlin', 'deep', 'experimental electronic', 'house techno minimal tech deep', 'hypnogroove', 'hypnotic', 'techno', 'tribal''berlin', 'electronic', 'hypnosis', 'ambient electronic', 'deep techno', 'experimental electronic', 'house techno minimal tech deep', 'hypnotic', 'techno''electronic', 'afterhours', 'ambient electronic', 'berlin', 'dub', 'experimental electronic', 'house techno minimal tech deep', 'hypnotic', 'techno''electronic', 'ambient electronic', 'experimental electronic', 'house techno minimal tech deep', 'techno'",0.0,272
417,417,Dustin Zahn & Emmanuel,2,20,27,"'electronic', 'ambient electronic', 'experimental electronic', 'house techno minimal tech deep', 'techno''electronic', 'ambient electronic', 'berlin', 'dark', 'deep', 'electronic', 'experimental', 'experimental electronic', 'house techno minimal tech deep', 'hypnotic', 'milan', 'minneapolis', 'modular', 'techno'",0.0,197
418,418,Dynatron,4,1361,4682,"'metal', 'vangelis', 'avant garde', 'black metal', 'blood music', 'dan terminus', 'darksynth', 'death metal', 'dynatron', 'experimental', 'gost', 'john carpenter', 'perturbator', 'retrosynth', 'synthwave''metal', 'vangelis', 'avant garde', 'black metal', 'blood music', 'dan terminus', 'darksynth', 'death metal', 'dynatron', 'experimental', 'gost', 'john carpenter', 'perturbator', 'retrosynth', 'synthwave''metal', 'aeternus', 'avant garde', 'black metal', 'blood music', 'dan terminus', 'darksynth', 'death metal', 'escape velocity', 'experimental', 'fireburner', 'flashbacks', 'gost', 'perturbator', 'throttle up', ""tommy '86""'metal', 'aeternus', 'avant garde', 'black metal', 'blood music', 'dan terminus', 'darksynth', 'death metal', 'dynatron', 'escape velocity', 'experimental', 'gost', 'perturbator', 'retrowave', 'synth', ""tommy '86""",26.0,580
419,419,Dyscarnate,1,5,10,"'death metal', 'dyscarnate', 'metal', 'unique leader', 'unique leader records', 'with all their might'",2.0,67
420,420,Dysmorphic,1,3,6,"'death metal', 'dysmorphic', 'technical metal', 'unique leader'",0.0,203
421,421,EIGHTXNIGHTS,2,41,98,"'electronic', 'tokyo', 'dark', 'dream', 'dreampunk', 'experimental', 'ghost tech', 'japan', 'vaportrap', 'vapour''electronic', 'dream', 'dreampunk', 'experimental', 'ghost tech', 'japan', 'vaportrap', 'vapour'",0.0,93
422,422,ENVIRON 案件,1,4,8,"'experimental', 'broken machine films', 'collaboration', 'drone', 'eccojams', 'electronic', 'illuminated paths', 'matthew', 'pop', 'porn', 'sam', 'sample', 'vapor', 'vaporwave', 'wave'",0.0,20
423,423,EPROM,10,1043,1882,"'electronic''electronic', 'bass''electronic''electronic''electronic''electronic''electronic', 'bass''electronic', 'bass', 'blaps', 'burnsauce', 'crunk', 'dubstep', 'heat', 'laserblap', 'lasers''electronic', 'bass''electronic', 'bass', 'beats', 'dolphin', 'dubstep', 'lazers', 'sex'",44.0,396
424,424,Earth Trax X Newborn Jr.,1,195,195,"'balearic', 'flute', 'poland', 'sax', 'balearic'",0.0,498
425,425,East of Underground,1,166,332,"'disco & other magical things.', 'funk', 'modern soul'",11.0,339
426,426,Eat Their Crusts,1,3,3,"'black metal', 'depressive black metal', 'metal', 'ambient', 'doom metal', 'grindcore', 'traditional'",0.0,53
427,427,Edamame,11,535,1075,"'anywhere people', 'bay of plenty', 'coalesce colors', 'edamame', 'electronic', 'greenhouse', 'lawndale', 'silhouette', 'bass', 'downtempo', 'experimental', 'hip hop', 'instrumental', 'lo-fi', 'nature''2013', 'bay of plenty', 'coalesce colors', 'ed harris', 'edamame', 'electronic', 'greenhouse', 'lawndale', 'bass', 'downtempo', 'experimental', 'lo-fi', 'nature''electronic', 'bass', 'downtempo', 'experimental', 'lo-fi', 'nature''anywhere people', 'bay of plenty', 'coalesce colors', 'edamame', 'electronic', 'greenhouse', 'lawndale', 'silhouette', 'bass', 'downtempo', 'experimental', 'hip hop', 'instrumental', 'lo-fi', 'nature''anywhere people', 'bay of plenty', 'coalesce colors', 'edamame', 'electronic', 'greenhouse', 'lawndale', 'silhouette', 'bass', 'downtempo', 'experimental', 'hip hop', 'instrumental', 'lo-fi', 'nature''electronic', 'bass', 'downtempo', 'experimental', 'lo-fi', 'nature''anywhere people', 'bay of plenty', 'coalesce colors', 'edamame', 'electronic', 'greenhouse', 'lawndale', 'silhouette', 'bass', 'downtempo', 'experimental', 'hip hop', 'instrumental', 'lo-fi', 'nature''abandon building', 'anywhere people', 'bay of plenty', 'coalesce colors', 'edamame', 'electronic', 'greenhouse', 'lawndale', 'paper lanterns', 'silhouette', 'bass', 'downtempo', 'experimental', 'hip hop', 'lo-fi', 'nature''anywhere people', 'bay of plenty', 'coalesce colors', 'edamame', 'electronic', 'greenhouse', 'lawndale', 'silhouette', 'bass', 'downtempo', 'experimental', 'hip hop', 'instrumental', 'lo-fi', 'nature''bay of plenty', 'coalesce colors', 'cold weather', 'edamame', 'electronic', 'greenhouse', 'lawndale', 'bass', 'downtempo', 'experimental', 'lo-fi', 'nature''anywhere people', 'bay of plenty', 'coalesce colors', 'edamame', 'electronic', 'greenhouse', 'lawndale', 'silhouette', 'bass', 'downtempo', 'experimental', 'hip hop', 'instrumental', 'lo-fi', 'nature'",25.0,331
428,428,Edgelarks: Phillip Henry and Hannah Martin,7,186,654,"'folk', 'acoustic', 'beatbox harmonica', 'chaturangui', 'dobro', 'double bass', 'fiddle', 'fusion', 'moog', 'singer-songwriter', 'tabla''folk', 'acoustic', 'beatbox harmonica', 'dobro', 'fusion', 'singer-songwriter''folk', 'acoustic', 'beatbox harmonica', 'celtic', 'dobro', 'english folk', 'fiddle', 'fusion', ""o'carolan"", 'singer-songwriter', 'slide guitar''folk', 'acoustic', 'beatbox', 'beatbox harmonica', 'celtic', 'dobro', 'fusion', 'harmonica', 'singer-songwriter', 'slide guitar''folk', 'acoustic', 'beatbox harmonica', 'chatturangui', 'dobro', 'fiddle', 'fusion', 'live', 'singer-songwriter''folk', 'acoustic', 'beatbox harmonica', 'blues', 'dobro', 'folk', 'fusion', 'singer-songwriter''americana', 'folk', 'acoustic', 'alt-folk', 'beatbox', 'beatbox harmonica', 'blues', 'british folk', 'dobro', 'fiddle', 'fusion', 'guitar', 'harmonica', 'roots', 'singer-songwriter'",29.0,209
429,429,"Edit Select & Dustin Zahn, UZB",1,8,8,"'electronic', 'ambient electronic', 'experimental electronic', 'house techno minimal tech deep', 'techno'",0.0,121
430,430,Eksi Ekso,1,2,4,"'punk', 'hardcore', 'indie', 'indie rock', 'metal', 'post-hardcore', 'post-rock', 'shoegaze'",0.0,145
431,431,El Búho,1,244,244,"'electronic', 'hip hop', 'dance', 'dub', 'house', 'world'",17.0,290
432,432,Ela Orleans,1,75,75,"'electronic', 'independent', 'synth', 'whatever'",0.0,392
433,433,Elder,4,2729,7078,"'rock', 'heavy psych''rock', 'heavy psych''rock', 'heavy psych''rock', 'armageddon shop', 'doom', 'heavy psych', 'prog', 'progressive rock', 'stickman records'",92.0,2154
434,434,Electric Specter 電妖怪,1,709,709,"'electronic', 'nu disco', 'chillwave', 'future funk', 'plunderphonics', 'vaporwave'",1.0,1957
435,435,Electrypnose,1,211,211,"'electronic', 'futuristic', 'minimal', 'organic', 'psytrance', 'techno'",2.0,110
436,436,Emmanuel,2,11,19,"'electronic', 'ambient electronic', 'experimental electronic', 'house techno minimal tech deep', 'techno''berlin', 'electronic', 'techno', 'ambient electronic', 'deep techno', 'experimental electronic', 'house techno minimal tech deep', 'techno'",0.0,199
437,437,Enderby's Room,3,48,62,"'alternative', 'deerful', 'folk', 'indie', 'indiepop', 'london', 'owl & mouse', 'rock', 'folk pop''alternative', 'folk', 'indie', 'indiepop', 'rock''alternative', 'folk', 'indie', 'indiepop', 'rock'",1.0,128
438,438,Endless Melancholy,19,698,8992,"'ambient', 'contemporary classical', 'drone', 'electronic', 'electronica', 'idm', 'melancholic', 'minimal techno', 'modern classical', 'modern composition', 'piano', 'post-rock', 'soundscape''ambient', 'melancholic', 'modern classical', 'piano', 'soundscape''ambient', 'melancholic', 'modern classical', 'piano', 'soundscape''ambient', 'melancholic', 'modern classical', 'piano', 'soundscape''ambient', 'ukrainian', 'ambient', 'melancholic', 'minimalism', 'modern classical', 'piano', 'soundscape', 'violin''ambient', 'melancholic', 'modern classical', 'piano', 'post-rock', 'soundscape''ambient', 'melancholic', 'modern classical', 'piano', 'soundscape''ambient', 'melancholic', 'modern classical', 'piano', 'soundscape''ambient', 'melancholic', 'modern classical', 'piano', 'soundscape''ambient', 'cinematic', 'film score', 'melancholic', 'modern classical', 'piano', 'soundscape', 'soundtrack''ambient', 'melancholic', 'modern classical', 'piano', 'soundscape''ambient', 'ambient', 'melancholic', 'minimalism', 'modern classical', 'piano', 'soundscape', 'ukrainian''ambient', 'melancholic', 'modern classical', 'piano', 'soundscape''ambient', 'melancholic', 'modern classical', 'piano', 'soundscape''ambient', 'melancholic', 'modern classical', 'piano', 'soundscape''ambient', 'melancholic', 'modern classical', 'piano', 'soundscape''ambient', 'melancholic', 'modern classical', 'piano', 'soundscape''ambient', 'contemporary classical', 'contemporary instrumental', 'melancholic', 'modern classical', 'modern composition', 'piano', 'soundscape''ambient', 'melancholic', 'modern classical', 'piano', 'soundscape''ambient', 'melancholic', 'modern classical', 'piano', 'soundscape'",30.0,1104
439,439,Endurance,1,12,24,"'experimental', 'ambient', 'broken machine films', 'city', 'drone', 'electronic', 'endurance', 'glitch', 'illuminated paths', 'pop', 'scape', 'score', 'soundtrack', 'vapor', 'vaporwave'",11.0,32
440,440,Eneferens,3,640,981,"'atmospheric black metal', 'black metal', 'blackgaze', 'doom', 'doom metal', 'melodic black metal', 'metal', 'acoustic black metal', 'acoustic doom''atmospheric black metal', 'black metal', 'blackgaze', 'doom metal', 'melodic black metal', 'metal''atmospheric black metal', 'black metal', 'blackgaze', 'doom metal', 'melodic black metal', 'metal', 'shoegaze'",149.0,1295
441,441,Enemy Records,1,9,9,"'electronic', 'ambient electronic', 'experimental electronic', 'house techno minimal tech deep', 'techno'",0.0,202
442,442,Enis Bronson,1,3,6,"'experimental', 'broken machine films', 'bronson', 'casio', 'drone', 'electronic', 'illuminated paths', 'keyboard', 'pop', 'porn', 'synth', 'vaporwave'",0.0,7
443,443,Enmarta,2,391,1082,"'24bit', 'ambient', 'ambient', 'atmospheric', 'creepy', 'dark ambient', 'drone', 'field recordings', 'horror', 'post apocalyptic', 'soundscapes', 'soundtrack', 'viola''ambient', 'atmospheric', 'dark ambient', 'drone', 'field recordings', 'soundscapes', 'viola', 'violin'",3.0,272
444,444,Entheo,8,213,593,"'ambient', 'downtempo', 'lovestep', 'meditation', 'newage', 'singer-songwriter''ambient', 'ambient', 'atmospheric', 'ceremony', 'downtempo', 'emotional', 'lovestep', 'meditation', 'newage', 'singer-songwriter''ambient', 'chillstep', 'divine', 'downtempo', 'juicy', 'lovestep', 'meditation', 'newage', 'singer-songwriter''432hz', 'ambient', 'alchemy', 'ambient', 'calm', 'downtempo', 'lovestep', 'meditation', 'new age', 'newage', 'singer-songwriter', 'solfeggio', 'spiritual', 'tones''ambient', 'ambient', 'ambient electronic', 'atmospheric', 'downtempo', 'lovestep', 'meditation', 'newage', 'singer-songwriter', 'soundscapes''ambient', 'acoustic', 'conscious', 'downtempo', 'evolution', 'folk', 'guitar', 'lovestep', 'meditation', 'newage', 'raw', 'real', 'singer-songwriter', 'spiritual''ambient', 'downtempo', 'lovestep', 'meditation', 'newage', 'singer-songwriter''ambient', 'downtempo', 'lovestep', 'meditation', 'newage', 'singer-songwriter'",24.0,209
445,445,Equip,1,438,876,"'electronic', 'dream', 'dreampunk', 'experimental', 'jrpg', 'soundtrack', 'vapour', 'vgm', 'video game'",2.0,151
446,446,"Erik ""Jit"" Scheele",1,2980,2980,"'soundtrack', 'experimental', 'music', 'piano', 'various artists', 'webcomic'",2.0,399
447,447,Erphun,1,1,2,"'electronic', 'chillout', 'downtempo', 'dub', 'shamanic', 'trance'",0.0,129
448,448,Eschaton,1,13,26,"'death metal', 'eschaton', 'sentinel apocalypse', 'technical metal', 'unique leader'",0.0,82
449,449,Estas Tonne,6,1223,1406,"'world', 'consciousness', 'meditation', 'soundscape', 'soundtrack of life', 'world music''world', 'consciousness', 'dreamkeeper', 'estas tonne', 'guitar', 'internal world', 'journey', 'meditation', 'soundscape', 'soundtrack of life', 'troubadour', 'world music''world', 'consciousness', 'meditation', 'soundscape', 'soundtrack of life', 'world music''world', 'consciousness', 'meditation', 'soundscape', 'soundtrack of life', 'world music''world', 'consciousness', 'meditation', 'soundscape', 'soundtrack of life', 'world music''world', 'consciousness', 'meditation', 'soundscape', 'soundtrack of life', 'world music'",35.0,173
450,450,Estas Tonne & One Heart Family,1,58,58,"'world', 'consciousness', 'meditation', 'soundscape', 'soundtrack of life', 'world music'",1.0,74
451,451,"Estas Tonne, Dimitri Artemenko",1,47,47,"'world', 'consciousness', 'meditation', 'soundscape', 'soundtrack of life', 'world music'",2.0,93
452,452,"Estas Tonne, Giedrius Dagys, Leon Galperin",1,81,81,"'world', 'consciousness', 'film', 'meditation', 'meditation music', 'soundscape', 'soundtrack music', 'soundtrack of life', 'world music', 'worldmusic'",0.0,61
453,453,"Estas Tonne, Netanel Goldberg, Joseph Pepe Danza, Mitsch Kohn",1,67,67,"'world', 'consciousness', 'meditation', 'soundscape', 'soundtrack of life', 'world music'",0.0,58
454,454,"Estas Tonne, Peter Moore, Victoria Grebezs,  J Rokka",1,51,51,"'world', 'consciousness', 'meditation', 'soundscape', 'soundtrack of life', 'world music'",0.0,69
455,455,Euphoric Defilement,1,3,6,"'brutal death metal', 'death metal', 'euphoric defilement', 'unique leader'",0.0,93
456,456,Evan A. James,1,14,14,"'electronic', 'dark ambient', 'night music', 'noise', 'space'",0.0,103
457,457,Evil Oil Man,1,181,181,"'electronic', 'futuristic', 'minimal', 'organic', 'psytrance', 'techno'",0.0,110
458,458,Ex Eye,1,290,580,"'black metal', 'experimental', 'avant-garde', 'experimental rock', 'free jazz', 'improvisation', 'jazz', 'post-metal', 'post-rock', 'progressive metal', 'spiritual jazz'",25.0,1308
459,459,Exit Records UK,3,200,680,"'autonomic', 'drum & bass', 'electronic', 'bass music', 'electronica', 'indie''autonomic', 'drum & bass', 'electronic', 'bass music', 'electronica', 'indie''autonomic', 'drum & bass', 'electronic', 'bass music', 'electronica', 'indie'",0.0,347
460,460,Extra Classic,1,14,14,"'california soul', 'dance', 'dub', 'latin', 'lovers rock', 'psyche', 'reggae', 'synth', 'tropical', 'world'",0.0,117
461,461,FENIMORE夢,2,10,20,"'experimental', 'broken machine films', 'dj', 'drone', 'eccojams', 'electronic', 'fenimore', 'future funk', 'illuminated paths', 'pop', 'porn', 'sample', 'vapor', 'vaporwave', 'wave''experimental', 'broken machine films', 'dj', 'drone', 'electronic', 'fenimore', 'illuminated paths', 'lo-fi', 'original', 'pop', 'synth', 'vapor', 'vaporwave', 'wave'",0.0,14
462,462,FIRMA DO TXIGA,1,105,105,"'dj ninoo', 'firma do txiga', 'k30', 'puto anderson', 'world'",3.0,198
463,463,FM-84,2,2867,6944,"'80s', 'electronic', 'pop', 'dream pop', 'dreamwave', 'new wave', 'pop', 'soundtrack', 'synth pop', 'synthwave''electronic', 'pop', 'dream pop', 'new wave', 'soundtrack', 'synth pop'",70.0,1240
464,464,FORCES,3,172,394,"'electronic', 'dance', 'ebm', 'industrial', 'melbourne''berlin', 'e.b.m', 'electronic', 'dance', 'ebm', 'fleisch', 'industrial', 'melbourne', 'techno''electronic', 'dance', 'ebm', 'electronic body music', 'industrial', 'melbourne'",42.0,802
465,465,FVLCRVM,3,73,158,"'electronic', 'soul', 'abstract hip-hop', 'bass', 'beats', 'dance music', 'electronica', 'footwork', 'juke''electronic', 'soul', 'abstract hip-hop', 'bass', 'beats', 'electronica''electronic', 'fvlcrvm', 'soul', 'abstract hip-hop', 'bass', 'beats', 'electronica'",2.0,317
